Date,Open,High,Low,Close,Volume
2024-10-17,2.90,2.90,2.83,2.83,185600
2024-10-16,2.92,2.95,2.88,2.93,145600
2024-10-15,2.80,2.92,2.80,2.91,210900
2024-10-11,2.83,2.83,2.77,2.83,153700
2024-10-10,2.74,2.83,2.74,2.79,179100
2024-10-09,2.60,2.77,2.60,2.76,183900
2024-10-08,2.68,2.68,2.56,2.64,107300
2024-10-07,2.64,2.70,2.63,2.69,105600
2024-10-04,2.53,2.70,2.53,2.61,114100
2024-10-03,2.60,2.60,2.49,2.60,144000
2024-10-02,2.64,2.69,2.57,2.64,95400
2024-10-01,2.55,2.63,2.53,2.62,175700
2024-09-30,2.50,2.55,2.47,2.49,93400
2024-09-27,2.69,2.69,2.53,2.57,151300
2024-09-26,2.71,2.75,2.67,2.70,121400
2024-09-25,2.73,2.78,2.66,2.69,196200
2024-09-24,2.58,2.76,2.58,2.74,172000
2024-09-23,2.58,2.64,2.56,2.61,106800
2024-09-20,2.53,2.62,2.52,2.61,109100
2024-09-19,2.62,2.62,2.52,2.55,135200
2024-09-18,2.48,2.62,2.48,2.51,173200
2024-09-17,2.59,2.60,2.53,2.59,108700
2024-09-16,2.56,2.58,2.46,2.57,94300
2024-09-13,2.49,2.59,2.48,2.55,142400
2024-09-12,2.34,2.50,2.33,2.45,120200
2024-09-11,2.21,2.29,2.18,2.28,88400
2024-09-10,2.17,2.25,2.15,2.25,47100
2024-09-09,2.18,2.23,2.16,2.17,142500
2024-09-06,2.32,2.32,2.17,2.23,130400
2024-09-05,2.25,2.35,2.25,2.35,83100
2024-09-04,2.20,2.24,2.16,2.22,53200
2024-09-03,2.34,2.34,2.18,2.21,240100
2024-08-30,2.40,2.40,2.30,2.37,43100
2024-08-29,2.31,2.42,2.31,2.40,101500
2024-08-28,2.36,2.39,2.25,2.36,182100
2024-08-27,2.44,2.48,2.39,2.44,39800
2024-08-26,2.57,2.57,2.43,2.47,57400
2024-08-23,2.48,2.54,2.47,2.48,56400
2024-08-22,2.57,2.57,2.42,2.43,52100
2024-08-21,2.46,2.58,2.42,2.55,103600
2024-08-20,2.53,2.58,2.38,2.46,150100
2024-08-19,2.41,2.52,2.40,2.48,132200
2024-08-16,2.32,2.42,2.28,2.40,206100
2024-08-15,2.18,2.34,2.18,2.32,247400
2024-08-14,2.15,2.20,2.08,2.18,265900
2024-08-13,2.11,2.20,2.10,2.10,201100
2024-08-12,2.14,2.25,2.11,2.12,505800
2024-08-09,2.11,2.21,2.09,2.13,57600
2024-08-08,2.07,2.29,2.06,2.11,154200
2024-08-07,2.25,2.32,2.04,2.06,273400
2024-08-06,2.20,2.26,2.10,2.23,303800
2024-08-02,2.45,2.48,2.21,2.30,393900
2024-08-01,2.58,2.62,2.40,2.44,204300
2024-07-31,2.55,2.59,2.52,2.58,104800
2024-07-30,2.53,2.55,2.44,2.48,88600
2024-07-29,2.51,2.60,2.45,2.45,98900
2024-07-26,2.37,2.53,2.37,2.50,121800
2024-07-25,2.40,2.43,2.32,2.37,202200
2024-07-24,2.52,2.64,2.47,2.51,147600
2024-07-23,2.59,2.60,2.45,2.54,94600
2024-07-22,2.47,2.60,2.41,2.60,205400
2024-07-19,2.54,2.61,2.47,2.56,206700
2024-07-18,2.69,2.69,2.47,2.60,319100
2024-07-17,2.82,2.82,2.63,2.73,172900
2024-07-16,2.77,2.85,2.72,2.79,157300
2024-07-15,2.84,2.90,2.70,2.77,204300
2024-07-12,2.82,2.88,2.71,2.71,131700
2024-07-11,2.85,2.90,2.71,2.88,160700
2024-07-10,2.70,2.86,2.66,2.86,272300
2024-07-09,2.74,2.80,2.72,2.73,198200
2024-07-08,2.59,2.75,2.58,2.73,405400
2024-07-05,2.55,2.63,2.50,2.62,168300
2024-07-04,2.32,2.54,2.31,2.53,141000
2024-07-03,2.22,2.44,2.22,2.42,166600
2024-07-02,2.16,2.18,2.12,2.18,148900
2024-06-28,2.19,2.22,2.11,2.16,102500
2024-06-27,2.29,2.29,2.16,2.16,72900
2024-06-26,2.13,2.19,2.13,2.19,67100
2024-06-25,2.16,2.18,2.10,2.10,161200
2024-06-24,2.28,2.29,2.18,2.18,140400
2024-06-21,2.45,2.45,2.23,2.30,95300
2024-06-20,2.29,2.47,2.25,2.43,192900
2024-06-19,2.21,2.27,2.20,2.25,46300
2024-06-18,2.16,2.23,2.15,2.19,87900
2024-06-17,2.21,2.22,2.14,2.19,108700
2024-06-14,2.14,2.27,2.11,2.26,125300
2024-06-13,2.20,2.20,2.08,2.10,241900
2024-06-12,2.26,2.27,2.16,2.22,206900
2024-06-11,2.26,2.26,2.17,2.20,185200
2024-06-10,2.41,2.41,2.21,2.29,183200
2024-06-07,2.39,2.44,2.35,2.36,142900
2024-06-06,2.37,2.57,2.37,2.56,159900
2024-06-05,2.35,2.48,2.24,2.41,219800
2024-06-04,2.31,2.36,2.18,2.30,491700
2024-06-03,2.36,2.38,2.30,2.33,174200
2024-05-31,2.46,2.50,2.33,2.35,181200
2024-05-30,2.46,2.55,2.39,2.50,137300
2024-05-29,2.56,2.60,2.47,2.48,279300
2024-05-28,2.71,2.71,2.56,2.60,102700
2024-05-27,2.52,2.74,2.52,2.69,108600
2024-05-24,2.71,2.71,2.46,2.53,253900
2024-05-23,2.59,2.73,2.35,2.72,416900
2024-05-22,2.74,2.74,2.48,2.60,392100
