"Date","Price","Open","High","Low","Vol.","Change %"
"02/28/2024","1.5700","1.6100","1.6195","1.5500","3.57M","-3.68%"
"02/27/2024","1.6300","1.6000","1.6700","1.6000","2.21M","1.87%"
"02/26/2024","1.6000","1.5700","1.6250","1.5600","1.93M","0.63%"
"02/23/2024","1.5900","1.5700","1.6182","1.5600","1.83M","0.00%"
"02/22/2024","1.5900","1.6400","1.6499","1.5800","2.13M","-1.85%"
"02/21/2024","1.6200","1.6300","1.6600","1.5911","2.80M","-0.61%"
"02/20/2024","1.6300","1.6700","1.6999","1.6000","4.31M","-4.12%"
"02/16/2024","1.7000","1.6900","1.7200","1.6700","2.78M","0.00%"
"02/15/2024","1.7000","1.7400","1.7600","1.6800","4.86M","-2.30%"
"02/14/2024","1.7400","1.8200","1.8200","1.7300","3.64M","-2.79%"
"02/13/2024","1.7900","1.8300","1.8300","1.7600","2.98M","-3.24%"
"02/12/2024","1.8500","1.7900","1.8560","1.7700","2.43M","2.78%"
"02/09/2024","1.8000","1.8600","1.8900","1.8000","3.12M","-3.23%"
"02/08/2024","1.8600","1.9400","1.9400","1.8250","4.63M","-2.11%"
"02/07/2024","1.9000","1.9500","1.9700","1.9000","4.33M","-2.56%"
"02/06/2024","1.9500","1.9900","1.9950","1.9200","2.31M","-1.52%"
"02/05/2024","1.9800","2.0100","2.0100","1.9100","3.93M","-1.49%"
"02/02/2024","2.0100","2.0000","2.0100","1.9500","4.56M","2.03%"
"02/01/2024","1.9700","1.8900","2.0000","1.8700","6.12M","7.07%"
"01/31/2024","1.8400","1.8300","1.8900","1.7900","5.05M","-0.54%"
"01/30/2024","1.8500","1.7600","1.8600","1.7425","6.09M","5.11%"
"01/29/2024","1.7600","1.7400","1.7700","1.6702","2.21M","0.57%"
"01/26/2024","1.7500","1.7300","1.7500","1.6850","2.00M","2.34%"
"01/25/2024","1.7100","1.7800","1.7963","1.7000","1.97M","-3.93%"
"01/24/2024","1.7800","1.7800","1.8100","1.7700","1.89M","0.56%"
"01/23/2024","1.7700","1.7400","1.7800","1.7148","2.37M","2.31%"
"01/22/2024","1.7300","1.7200","1.7500","1.7000","1.86M","0.58%"
"01/19/2024","1.7200","1.7800","1.7800","1.6800","2.83M","-1.71%"
"01/18/2024","1.7500","1.7700","1.7850","1.6900","2.77M","-0.57%"
"01/17/2024","1.7600","1.7400","1.7750","1.7000","4.30M","0.57%"
"01/16/2024","1.7500","1.7900","1.8500","1.7500","8.27M","1.16%"
"01/12/2024","1.7300","1.6700","1.7600","1.6700","10.16M","6.13%"
"01/11/2024","1.6300","1.6000","1.6300","1.5450","2.49M","1.87%"
"01/10/2024","1.6000","1.6000","1.6300","1.5600","2.95M","1.91%"
"01/09/2024","1.5700","1.5000","1.6000","1.4700","4.19M","3.97%"
"01/08/2024","1.5100","1.4800","1.5100","1.4400","1.14M","3.42%"
"01/05/2024","1.4600","1.5100","1.5300","1.4600","1.30M","-2.67%"
"01/04/2024","1.5000","1.5000","1.5500","1.4800","1.33M","0.00%"
"01/03/2024","1.5000","1.4900","1.5350","1.4500","2.04M","0.00%"
"01/02/2024","1.5000","1.5500","1.5500","1.5000","2.29M","-2.60%"
"12/29/2023","1.5400","1.5000","1.5600","1.4800","2.41M","3.36%"
"12/28/2023","1.4900","1.5300","1.5400","1.4800","2.74M","-3.25%"
"12/27/2023","1.5400","1.5800","1.5800","1.5200","1.85M","-1.91%"
"12/26/2023","1.5700","1.5500","1.5850","1.5290","933.94K","0.64%"
"12/22/2023","1.5600","1.5400","1.6200","1.5300","1.81M","0.65%"
"12/21/2023","1.5500","1.4600","1.5500","1.4600","1.94M","5.44%"
"12/20/2023","1.4700","1.4600","1.5200","1.4500","2.54M","0.68%"
"12/19/2023","1.4600","1.4900","1.5200","1.4500","4.84M","-4.58%"
"12/18/2023","1.5300","1.5000","1.6000","1.5000","1.81M","2.68%"
"12/15/2023","1.4900","1.5800","1.6200","1.4800","4.74M","-6.29%"
"12/14/2023","1.5900","1.5400","1.6000","1.5000","3.91M","3.25%"
"12/13/2023","1.5400","1.5600","1.5700","1.4800","2.55M","-1.91%"
"12/12/2023","1.5700","1.5300","1.5700","1.5100","2.08M","1.95%"
"12/11/2023","1.5400","1.5700","1.5700","1.5200","1.02M","-1.28%"
"12/08/2023","1.5600","1.5400","1.5900","1.5350","1.37M","1.30%"
"12/07/2023","1.5400","1.5500","1.5700","1.5000","2.16M","0.00%"
"12/06/2023","1.5400","1.5400","1.5700","1.5150","2.01M","0.00%"
"12/05/2023","1.5400","1.6000","1.6100","1.5400","1.33M","-3.75%"
"12/04/2023","1.6000","1.5900","1.6200","1.5600","1.82M","1.91%"
"12/01/2023","1.5700","1.6000","1.6500","1.5500","2.09M","-1.87%"
"11/30/2023","1.6000","1.5600","1.6400","1.5100","3.32M","3.23%"
"11/29/2023","1.5500","1.6200","1.6300","1.5300","2.52M","-4.32%"
"11/28/2023","1.6200","1.6900","1.6900","1.6100","1.45M","-3.57%"
"11/27/2023","1.6800","1.6600","1.6900","1.6397","1.17M","1.20%"
"11/24/2023","1.6600","1.6400","1.6900","1.6300","663.55K","1.22%"
"11/22/2023","1.6400","1.6700","1.6700","1.6300","2.21M","-1.20%"
"11/21/2023","1.6600","1.7000","1.7100","1.6400","2.22M","-1.78%"
"11/20/2023","1.6900","1.6700","1.7100","1.6500","3.37M","2.42%"
"11/17/2023","1.6500","1.6000","1.6800","1.5999","3.06M","1.85%"
"11/16/2023","1.6200","1.5700","1.6200","1.5600","1.64M","1.89%"
"11/15/2023","1.5900","1.6200","1.6200","1.5550","1.18M","-1.85%"
"11/14/2023","1.6200","1.6200","1.6300","1.5705","1.56M","1.25%"
"11/13/2023","1.6000","1.5500","1.6300","1.5500","2.42M","2.56%"
"11/10/2023","1.5600","1.5500","1.5600","1.5050","1.24M","1.30%"
"11/09/2023","1.5400","1.5100","1.6000","1.5100","1.93M","0.65%"
"11/08/2023","1.5300","1.5300","1.5400","1.4900","1.08M","0.00%"
"11/07/2023","1.5300","1.5300","1.5600","1.4700","1.35M","0.00%"
"11/06/2023","1.5300","1.5800","1.5900","1.5100","1.80M","-3.16%"
"11/03/2023","1.5800","1.6600","1.6600","1.5500","2.17M","-4.82%"
"11/02/2023","1.6600","1.6600","1.6600","1.6000","1.73M","1.22%"
"11/01/2023","1.6400","1.6400","1.6450","1.5800","1.65M","0.61%"
"10/31/2023","1.6300","1.5800","1.6600","1.5700","2.51M","3.16%"
"10/30/2023","1.5800","1.5100","1.5900","1.5100","1.58M","5.33%"
"10/27/2023","1.5000","1.5800","1.5800","1.5000","881.47K","-3.85%"
"10/26/2023","1.5600","1.6000","1.6000","1.5300","1.35M","-2.50%"
"10/25/2023","1.6000","1.6100","1.6300","1.5700","2.04M","0.63%"
"10/24/2023","1.5900","1.5400","1.6300","1.5198","2.73M","2.58%"
"10/23/2023","1.5500","1.5500","1.5800","1.4900","2.09M","0.00%"
"10/20/2023","1.5500","1.5000","1.5600","1.4800","2.10M","3.33%"
"10/19/2023","1.5000","1.4900","1.5300","1.4200","2.50M","1.35%"
"10/18/2023","1.4800","1.5200","1.5400","1.4800","1.57M","-0.67%"
"10/17/2023","1.4900","1.4600","1.5500","1.4600","1.66M","0.68%"
"10/16/2023","1.4800","1.5400","1.5400","1.4450","1.38M","-0.67%"
"10/13/2023","1.4900","1.4700","1.5100","1.4400","1.16M","3.47%"
"10/12/2023","1.4400","1.4700","1.5050","1.4200","2.52M","-3.36%"
"10/11/2023","1.4900","1.5800","1.5800","1.4700","2.02M","-3.87%"
"10/10/2023","1.5500","1.5200","1.5750","1.4900","1.91M","4.03%"
"10/09/2023","1.4900","1.5100","1.5399","1.4300","1.12M","-1.97%"
"10/06/2023","1.5200","1.4600","1.5300","1.4450","1.58M","4.11%"
"10/05/2023","1.4600","1.3800","1.5000","1.3800","2.40M","5.04%"
"10/04/2023","1.3900","1.4000","1.4200","1.3500","2.77M","-3.47%"
"10/03/2023","1.4400","1.3400","1.4800","1.3000","2.89M","1.41%"
"10/02/2023","1.4200","1.5400","1.5400","1.4200","4.45M","-7.79%"
"09/29/2023","1.5400","1.6800","1.6800","1.5100","3.29M","-7.23%"
"09/28/2023","1.6600","1.6000","1.6800","1.6000","3.14M","5.06%"
"09/27/2023","1.5800","1.6200","1.6350","1.5300","1.85M","0.00%"
"09/26/2023","1.5800","1.6400","1.6500","1.5700","3.61M","-4.24%"
"09/25/2023","1.6500","1.5900","1.6800","1.5440","4.24M","5.10%"
"09/22/2023","1.5700","1.4800","1.5900","1.4600","3.86M","7.53%"
"09/21/2023","1.4600","1.4500","1.4900","1.4400","1.44M","0.00%"
"09/20/2023","1.4600","1.4500","1.5350","1.4400","2.30M","-1.35%"
"09/19/2023","1.4800","1.5300","1.5500","1.4200","2.80M","-4.52%"
"09/18/2023","1.5500","1.5500","1.5600","1.4800","2.15M","1.31%"
"09/15/2023","1.5300","1.5800","1.6185","1.5300","3.55M","-2.55%"
"09/14/2023","1.5700","1.5700","1.5800","1.5200","3.17M","3.29%"
"09/13/2023","1.5200","1.4600","1.5300","1.4501","2.86M","4.83%"
"09/12/2023","1.4500","1.4900","1.5100","1.4400","1.95M","-1.36%"
"09/11/2023","1.4700","1.4400","1.4900","1.4100","2.53M","2.08%"
"09/08/2023","1.4400","1.4300","1.4500","1.3901","1.92M","1.41%"
"09/07/2023","1.4200","1.3800","1.4300","1.3707","1.77M","0.00%"
"09/06/2023","1.4200","1.4100","1.4400","1.3700","2.07M","0.71%"
"09/05/2023","1.4100","1.3800","1.4200","1.3500","3.68M","4.44%"
"09/01/2023","1.3500","1.3200","1.3700","1.3200","2.04M","3.05%"
"08/31/2023","1.3100","1.3300","1.3400","1.2800","1.92M","-0.76%"
"08/30/2023","1.3200","1.3000","1.3400","1.2950","1.78M","1.54%"
"08/29/2023","1.3000","1.2700","1.3100","1.2500","1.22M","1.56%"
"08/28/2023","1.2800","1.2800","1.3100","1.2600","1.62M","0.79%"
"08/25/2023","1.2700","1.2200","1.2700","1.2000","829.12K","2.42%"
"08/24/2023","1.2400","1.2400","1.2600","1.2100","1.19M","-1.59%"
"08/23/2023","1.2600","1.1900","1.2700","1.1800","1.80M","3.28%"
"08/22/2023","1.2200","1.2500","1.2500","1.2000","1.08M","-1.61%"
"08/21/2023","1.2400","1.1800","1.2500","1.1700","2.05M","5.98%"
"08/18/2023","1.1700","1.1000","1.1800","1.1000","1.16M","3.54%"
"08/17/2023","1.1300","1.1100","1.1300","1.0900","757.39K","0.89%"
"08/16/2023","1.1200","1.1300","1.1400","1.0900","1.26M","0.90%"
"08/15/2023","1.1100","1.1700","1.1800","1.1100","1.62M","-5.93%"
"08/14/2023","1.1800","1.1800","1.1900","1.1500","1.09M","0.00%"
"08/11/2023","1.1800","1.1100","1.1800","1.1100","1.77M","7.27%"
"08/10/2023","1.1000","1.1400","1.1950","1.1000","2.65M","-2.65%"
"08/09/2023","1.1300","1.1000","1.1300","1.0600","2.27M","3.67%"
"08/08/2023","1.0900","1.0300","1.0900","1.0000","1.29M","3.81%"
"08/07/2023","1.0500","1.0700","1.0900","1.0400","1.28M","0.00%"
"08/04/2023","1.0500","1.0700","1.0800","1.0400","452.26K","-0.94%"
"08/03/2023","1.0600","1.0300","1.0700","1.0300","558.77K","0.00%"
"08/02/2023","1.0600","1.0600","1.0700","1.0000","964.00K","0.00%"
"08/01/2023","1.0600","1.0600","1.0800","1.0350","954.19K","0.95%"
"07/31/2023","1.0500","1.0300","1.1100","1.0300","4.39M","3.96%"
"07/28/2023","1.0100","1.0100","1.0300","0.9900","724.31K","1.00%"
"07/27/2023","1.0000","1.0000","1.0250","0.9800","893.17K","-1.96%"
"07/26/2023","1.0200","1.0000","1.0300","0.9850","695.28K","0.00%"
"07/25/2023","1.0200","0.9800","1.0200","0.9750","697.01K","4.60%"
"07/24/2023","0.9751","0.9732","0.9892","0.9600","837.00K","-1.24%"
"07/21/2023","0.9873","0.9914","0.9957","0.9638","390.37K","-0.77%"
"07/20/2023","0.9950","0.9800","1.0150","0.9646","603.72K","-0.50%"
"07/19/2023","1.0000","1.0000","1.0200","0.9886","575.19K","1.06%"
"07/18/2023","0.9895","0.9766","1.0200","0.9700","1.09M","2.43%"
"07/17/2023","0.9660","0.9650","0.9900","0.9650","1.08M","-1.14%"
"07/14/2023","0.9771","1.0100","1.0200","0.9745","870.67K","-1.80%"
"07/13/2023","0.9950","0.9572","1.0200","0.9500","1.02M","4.74%"
"07/12/2023","0.9500","0.9500","0.9800","0.9495","1.17M","0.11%"
"07/11/2023","0.9490","0.9565","0.9700","0.9463","1.37M","-0.42%"
"07/10/2023","0.9530","0.9600","0.9760","0.9100","1.27M","0.50%"
"07/07/2023","0.9483","0.9500","0.9777","0.9420","1.65M","0.97%"
"07/06/2023","0.9392","1.0100","1.0200","0.9392","6.01M","-7.92%"
"07/05/2023","1.0200","1.0300","1.0400","1.0200","681.81K","-2.86%"
"07/03/2023","1.0500","1.0400","1.0600","1.0300","261.64K","0.00%"
"06/30/2023","1.0500","1.0500","1.0582","1.0300","1.63M","0.96%"
"06/29/2023","1.0400","1.0300","1.0590","1.0250","1.24M","0.97%"
"06/28/2023","1.0300","1.0100","1.0500","1.0000","1.90M","0.98%"
"06/27/2023","1.0200","1.0500","1.0500","1.0200","885.98K","-0.97%"
"06/26/2023","1.0300","1.0000","1.0500","1.0000","2.35M","1.98%"
"06/23/2023","1.0100","1.0200","1.0500","0.9901","27.91M","-1.94%"
"06/22/2023","1.0300","1.0400","1.0500","1.0000","1.43M","-0.96%"
"06/21/2023","1.0400","1.0500","1.0500","1.0200","1.57M","0.97%"
"06/20/2023","1.0300","1.1000","1.1000","1.0300","2.40M","-7.21%"
"06/16/2023","1.1100","1.0700","1.1400","1.0300","3.40M","5.71%"
"06/15/2023","1.0500","1.0500","1.0700","1.0100","1.82M","0.00%"
"06/14/2023","1.0500","1.1000","1.1000","1.0000","2.63M","-2.78%"
"06/13/2023","1.0800","1.1000","1.1200","1.0600","2.42M","0.93%"
"06/12/2023","1.0700","1.0400","1.1000","1.0400","1.48M","0.94%"
"06/09/2023","1.0600","1.0800","1.0800","1.0300","1.30M","-0.93%"
"06/08/2023","1.0700","1.0400","1.0700","1.0200","1.89M","3.88%"
"06/07/2023","1.0300","1.0600","1.0700","1.0300","1.63M","-1.90%"
"06/06/2023","1.0500","1.0500","1.0600","1.0207","1.41M","-1.87%"
"06/05/2023","1.0700","1.0100","1.1000","0.9600","3.02M","5.94%"
"06/02/2023","1.0100","1.0000","1.0100","0.8400","1.78M","4.08%"
"06/01/2023","0.9704","0.9090","1.0300","0.8972","4.04M","7.95%"
"05/31/2023","0.8989","0.8700","0.9100","0.8450","1.88M","3.84%"
"05/30/2023","0.8657","0.9286","0.9299","0.8601","3.16M","-6.05%"
"05/26/2023","0.9214","0.9190","0.9300","0.9000","610.29K","1.01%"
"05/25/2023","0.9122","0.9200","0.9300","0.9101","473.14K","-0.11%"
"05/24/2023","0.9132","0.9500","0.9600","0.9112","801.92K","-4.79%"
"05/23/2023","0.9591","0.9936","0.9936","0.9450","966.07K","-3.53%"
"05/22/2023","0.9942","0.9690","1.0000","0.9501","2.02M","4.39%"
"05/19/2023","0.9524","0.9700","0.9700","0.9410","728.39K","-0.79%"
"05/18/2023","0.9600","0.9083","0.9600","0.9000","815.32K","5.69%"
"05/17/2023","0.9083","0.9064","0.9298","0.8901","882.73K","0.94%"
"05/16/2023","0.8998","0.9780","0.9799","0.8900","1.04M","-8.17%"
"05/15/2023","0.9799","0.9750","0.9800","0.9606","624.43K","-0.01%"
"05/12/2023","0.9800","0.9700","0.9816","0.9311","555.11K","0.47%"
"05/11/2023","0.9754","0.9810","1.0000","0.9420","519.73K","-0.97%"
"05/10/2023","0.9850","1.0300","1.0300","0.9670","980.74K","-2.48%"
"05/09/2023","1.0100","0.9219","1.0100","0.9100","1.37M","6.95%"
"05/08/2023","0.9444","0.9500","0.9690","0.9300","362.98K","-0.20%"
"05/05/2023","0.9463","0.8804","0.9490","0.8741","962.82K","8.48%"
"05/04/2023","0.8723","0.8656","0.8929","0.8600","914.50K","1.60%"
"05/03/2023","0.8586","0.8700","0.8977","0.8500","651.72K","-1.31%"
"05/02/2023","0.8700","0.8700","0.8780","0.8552","1.40M","0.29%"
"05/01/2023","0.8675","0.9399","0.9399","0.8650","645.60K","-7.03%"
"04/28/2023","0.9331","0.9100","0.9500","0.8911","2.63M","3.68%"
"04/27/2023","0.9000","0.8740","0.9099","0.8697","1.08M","2.69%"
"04/26/2023","0.8764","0.8500","0.9028","0.8400","1.22M","6.08%"
"04/25/2023","0.8262","0.8321","0.8629","0.8201","1.50M","-0.82%"
"04/24/2023","0.8330","0.8700","0.8800","0.8300","1.52M","-5.34%"
"04/21/2023","0.8800","0.8901","0.9000","0.8520","1.95M","-3.07%"
"04/20/2023","0.9079","0.9022","0.9170","0.8880","679.73K","-0.56%"
"04/19/2023","0.9130","0.9205","0.9300","0.8990","479.82K","-0.44%"
"04/18/2023","0.9170","0.9008","0.9240","0.8925","741.65K","1.05%"
"04/17/2023","0.9075","0.9500","0.9551","0.8925","1.12M","-4.19%"
"04/14/2023","0.9472","0.9710","0.9710","0.9414","655.86K","-1.09%"
"04/13/2023","0.9576","0.9300","0.9700","0.9290","880.09K","4.21%"
"04/12/2023","0.9189","0.9153","0.9327","0.9107","776.20K","0.46%"
"04/11/2023","0.9147","0.9197","0.9391","0.9107","690.68K","0.24%"
"04/10/2023","0.9125","0.9081","0.9167","0.9000","697.83K","-0.56%"
"04/06/2023","0.9176","0.9173","0.9277","0.8950","613.23K","-0.26%"
"04/05/2023","0.9200","0.9649","0.9700","0.9100","602.70K","-4.78%"
"04/04/2023","0.9662","0.9900","1.0100","0.9543","1.50M","-4.34%"
"04/03/2023","1.0100","1.0600","1.0700","1.0000","1.92M","-4.72%"
"03/31/2023","1.0600","0.9840","1.0600","0.9650","4.56M","7.56%"
"03/30/2023","0.9855","0.9500","0.9900","0.9240","1.36M","3.88%"
"03/29/2023","0.9487","0.9300","0.9500","0.9201","506.90K","2.23%"
"03/28/2023","0.9280","0.9032","0.9280","0.9001","1.00M","4.45%"
"03/27/2023","0.8885","0.8600","0.8900","0.8547","1.12M","3.68%"
"03/24/2023","0.8570","0.8804","0.8900","0.8500","1.54M","-4.78%"
"03/23/2023","0.9000","0.9200","0.9300","0.8855","868.50K","-1.59%"
"03/22/2023","0.9145","0.9367","0.9400","0.9145","474.00K","-1.16%"
"03/21/2023","0.9252","0.8850","0.9398","0.8849","771.43K","2.12%"
"03/20/2023","0.9060","0.9180","0.9300","0.9020","1.03M","-3.12%"
"03/17/2023","0.9352","0.9402","0.9500","0.9093","1.75M","-1.89%"
"03/16/2023","0.9532","0.9233","0.9623","0.8810","3.19M","-0.95%"
"03/15/2023","0.9623","1.0100","1.0200","0.9520","1.90M","-5.66%"
"03/14/2023","1.0200","1.0400","1.0600","1.0200","910.99K","-1.92%"
"03/13/2023","1.0400","1.0200","1.0600","1.0000","1.44M","0.00%"
"03/10/2023","1.0400","1.0600","1.0699","1.0300","1.50M","-3.70%"
"03/09/2023","1.0800","1.0500","1.0800","1.0500","1.50M","1.89%"
"03/08/2023","1.0600","1.0800","1.0800","1.0500","511.05K","-0.93%"
"03/07/2023","1.0700","1.0600","1.0800","1.0500","808.98K","-0.93%"
"03/06/2023","1.0800","1.1100","1.1100","1.0600","1.01M","-1.82%"
"03/03/2023","1.1000","1.0900","1.1100","1.0900","507.27K","0.00%"
"03/02/2023","1.1000","1.1000","1.1000","1.0700","1.01M","0.92%"
"03/01/2023","1.0900","1.0900","1.1000","1.0601","771.04K","1.87%"
"02/28/2023","1.0700","1.0700","1.0900","1.0700","684.29K","0.00%"
"02/27/2023","1.0700","1.0500","1.1000","1.0500","1.46M","1.90%"
"02/24/2023","1.0500","1.0600","1.0850","1.0300","1.60M","-2.78%"
"02/23/2023","1.0800","1.0900","1.1100","1.0700","1.32M","1.89%"
"02/22/2023","1.0600","1.1000","1.1090","1.0600","2.14M","0.00%"
"02/21/2023","1.0600","1.1300","1.1400","1.0600","2.45M","-7.02%"
"02/17/2023","1.1400","1.1400","1.1400","1.1000","3.12M","-0.87%"
"02/16/2023","1.1500","1.1200","1.1600","1.0900","9.64M","-12.21%"
"02/15/2023","1.3100","1.2400","1.3200","1.2400","1.66M","4.80%"
"02/14/2023","1.2500","1.2500","1.2800","1.2300","646.08K","0.00%"
"02/13/2023","1.2500","1.2600","1.2700","1.2200","915.31K","0.81%"
"02/10/2023","1.2400","1.2000","1.2600","1.1900","939.29K","3.33%"
"02/09/2023","1.2000","1.2500","1.2700","1.2000","1.45M","0.00%"
"02/08/2023","1.2000","1.2400","1.2600","1.2000","1.66M","-3.23%"
"02/07/2023","1.2400","1.2100","1.2450","1.1950","1.81M","2.48%"
"02/06/2023","1.2100","1.2500","1.2700","1.1900","1.67M","-3.20%"
"02/03/2023","1.2500","1.3000","1.3300","1.2500","805.47K","-3.85%"
"02/02/2023","1.3000","1.4000","1.4000","1.2900","1.41M","-3.70%"
"02/01/2023","1.3500","1.3000","1.3700","1.2600","1.19M","3.05%"
"01/31/2023","1.3100","1.3300","1.3700","1.2600","1.46M","-1.50%"
"01/30/2023","1.3300","1.2700","1.3700","1.2688","1.96M","3.91%"
"01/27/2023","1.2800","1.2400","1.2900","1.2300","1.15M","1.59%"
"01/26/2023","1.2600","1.2700","1.2900","1.2300","1.11M","-0.79%"
"01/25/2023","1.2700","1.2300","1.2800","1.1900","1.48M","2.42%"
"01/24/2023","1.2400","1.2600","1.2700","1.2400","769.49K","-0.80%"
"01/23/2023","1.2500","1.2500","1.2800","1.2300","750.59K","0.00%"
"01/20/2023","1.2500","1.1900","1.2500","1.1712","1.11M","6.84%"
"01/19/2023","1.1700","1.1700","1.1900","1.1600","684.27K","0.00%"
"01/18/2023","1.1700","1.2300","1.2500","1.1647","1.02M","-4.10%"
"01/17/2023","1.2200","1.2500","1.2750","1.2100","972.42K","-3.17%"
"01/13/2023","1.2600","1.2700","1.2800","1.2400","864.05K","-1.56%"
"01/12/2023","1.2800","1.2900","1.2900","1.2500","749.78K","0.00%"
"01/11/2023","1.2800","1.2900","1.3050","1.2650","1.90M","-0.78%"
"01/10/2023","1.2900","1.2500","1.3000","1.2400","1.67M","1.57%"
"01/09/2023","1.2700","1.2100","1.3000","1.2100","2.84M","5.83%"
"01/06/2023","1.2000","1.1300","1.2000","1.1300","1.30M","6.19%"
"01/05/2023","1.1300","1.1400","1.1500","1.1200","981.23K","-1.74%"
"01/04/2023","1.1500","1.1300","1.1600","1.1300","668.25K","0.88%"
"01/03/2023","1.1400","1.1500","1.1700","1.1200","1.05M","-0.87%"
"12/30/2022","1.1500","1.1200","1.1500","1.1200","921.96K","0.88%"
"12/29/2022","1.1400","1.1400","1.1600","1.1300","591.84K","0.88%"
"12/28/2022","1.1300","1.1700","1.1700","1.1300","684.28K","-4.24%"
"12/27/2022","1.1800","1.1700","1.1800","1.1400","526.52K","0.85%"
"12/23/2022","1.1700","1.1600","1.1900","1.1500","664.94K","0.86%"
"12/22/2022","1.1600","1.1900","1.1950","1.1500","802.08K","-2.52%"
"12/21/2022","1.1900","1.1700","1.2000","1.1601","641.12K","2.59%"
"12/20/2022","1.1600","1.1100","1.1700","1.1100","993.05K","4.50%"
"12/19/2022","1.1100","1.1600","1.1690","1.1100","916.83K","-3.48%"
"12/16/2022","1.1500","1.1200","1.1500","1.1000","1.17M","3.60%"
"12/15/2022","1.1100","1.1500","1.1800","1.1100","820.98K","-4.31%"
"12/14/2022","1.1600","1.1600","1.1900","1.1400","921.51K","-1.69%"
"12/13/2022","1.1800","1.2100","1.2200","1.1600","760.43K","0.00%"
"12/12/2022","1.1800","1.1400","1.2000","1.1400","1.09M","1.72%"
"12/09/2022","1.1600","1.1600","1.1900","1.1400","662.41K","-0.85%"
"12/08/2022","1.1700","1.1500","1.2200","1.1360","887.92K","3.54%"
"12/07/2022","1.1300","1.1300","1.1500","1.1100","803.80K","0.89%"
"12/06/2022","1.1200","1.2400","1.2400","1.1200","1.29M","-7.44%"
"12/05/2022","1.2100","1.2700","1.2900","1.1800","679.71K","-3.97%"
"12/02/2022","1.2600","1.2700","1.2900","1.2300","677.11K","-1.56%"
"12/01/2022","1.2800","1.3500","1.3500","1.2700","456.78K","-3.03%"
"11/30/2022","1.3200","1.3000","1.3300","1.2400","1.23M","3.94%"
"11/29/2022","1.2700","1.2300","1.2875","1.2200","787.48K","4.10%"
"11/28/2022","1.2200","1.2700","1.2800","1.2000","587.10K","-3.94%"
"11/25/2022","1.2700","1.2700","1.2850","1.2600","237.09K","-3.05%"
"11/23/2022","1.3100","1.2500","1.3100","1.2500","712.99K","3.97%"
"11/22/2022","1.2600","1.2500","1.2758","1.2400","544.09K","1.61%"
"11/21/2022","1.2400","1.2800","1.2800","1.2200","639.73K","-3.88%"
"11/18/2022","1.2900","1.3000","1.3000","1.2500","619.41K","3.20%"
"11/17/2022","1.2500","1.2700","1.2900","1.2300","852.73K","-1.57%"
"11/16/2022","1.2700","1.3400","1.3500","1.2700","945.33K","-5.22%"
"11/15/2022","1.3400","1.3700","1.3750","1.3200","947.66K","0.75%"
"11/14/2022","1.3300","1.3800","1.3800","1.3200","2.06M","-3.62%"
"11/11/2022","1.3800","1.3700","1.4387","1.3600","1.58M","2.22%"
"11/10/2022","1.3500","1.3700","1.3752","1.3200","1.56M","4.65%"
"11/09/2022","1.2900","1.3500","1.3899","1.2600","2.04M","-4.44%"
"11/08/2022","1.3500","1.3100","1.3700","1.2600","1.77M","2.27%"
"11/07/2022","1.3200","1.2200","1.3300","1.2100","1.39M","6.45%"
"11/04/2022","1.2400","1.2000","1.2400","1.1800","829.30K","5.98%"
"11/03/2022","1.1700","1.1800","1.2500","1.1700","1.27M","-1.68%"
"11/02/2022","1.1900","1.2600","1.2900","1.1900","1.13M","-6.30%"
"11/01/2022","1.2700","1.3300","1.3300","1.2550","965.58K","-1.55%"
"10/31/2022","1.2900","1.3100","1.3300","1.2800","418.12K","-1.53%"
"10/28/2022","1.3100","1.2800","1.3150","1.2500","964.66K","3.15%"
"10/27/2022","1.2700","1.3700","1.3700","1.2600","1.09M","-5.22%"
"10/26/2022","1.3400","1.2700","1.3600","1.2600","2.47M","6.35%"
"10/25/2022","1.2600","1.2400","1.2700","1.2200","935.94K","2.44%"
"10/24/2022","1.2300","1.2500","1.2500","1.1900","720.81K","-1.60%"
"10/21/2022","1.2500","1.1800","1.2500","1.1600","1.15M","7.76%"
"10/20/2022","1.1600","1.1700","1.2200","1.1500","699.16K","-1.69%"
"10/19/2022","1.1800","1.1700","1.1825","1.1414","531.91K","0.00%"
"10/18/2022","1.1800","1.2000","1.2200","1.1600","1.02M","-0.84%"
"10/17/2022","1.1900","1.1300","1.1900","1.1300","1.24M","6.25%"
"10/14/2022","1.1200","1.1900","1.2000","1.1000","1.15M","-5.88%"
"10/13/2022","1.1900","1.1100","1.1900","1.1000","1.51M","4.39%"
"10/12/2022","1.1400","1.1200","1.1450","1.0709","1.50M","3.64%"
"10/11/2022","1.1000","1.1000","1.1600","1.0950","1.19M","-0.90%"
"10/10/2022","1.1100","1.1700","1.1999","1.1000","1.32M","-5.13%"
"10/07/2022","1.1700","1.1700","1.2100","1.1500","1.11M","-0.85%"
"10/06/2022","1.1800","1.2400","1.2699","1.1800","746.45K","-6.35%"
"10/05/2022","1.2600","1.1500","1.2600","1.1500","1.03M","3.28%"
"10/04/2022","1.2200","1.2000","1.2200","1.1608","1.56M","4.27%"
"10/03/2022","1.1700","1.1200","1.1700","1.1112","1.70M","7.34%"
"09/30/2022","1.0900","1.1200","1.1600","1.0900","1.28M","-3.54%"
